"Nivel_1_Setor","Nivel_2","Nivel_3","Nivel_4","Nivel_5","Nivel_6","Emissao_Remocao","Gas","Estado","Atividade_Economica","Produto","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984,2024,9814,4337,2660,4260,3499,2181,5671,6170,6545,7914,8485,12786,6446,7269,7875,8971,27522,27504,50182,71576,88995,95198,56477,53124,74523,62029,28224,31238
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,3457,3316,4064,4177,6026,6460,12333,21888,14778,11063,13075,10282,17306,27606,26666,18822,11973,17319,26316,79251,53245,70949,93052,88132,84448,128566,161814,28074,276140
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,181,64,504,52,129,476,16,139,80,141,177,675,172,725,1161,3712,8087,3196,4170,6505,5157,17143,28279,4419,1787,18865,3620,1437,2588
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,44,28,741,583,492,635,7568,2916,2881,1311,596,1176,564,966,1036,2169,5354,3800,18863,32632,11936,23052,30560,19187,13973,12341,30028,10401,7094
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791427,539034,483537,1130312,1091979,901316,1811891,1156737,2035779,2399974,5456330,3267470,7168256,5968853,18228248,10168506,6237142,5713495,7076820,8019044,8173677,7735631,15163031,18149935,20386594,10160943,11081825,10171686,14596210,10985485
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30852,67333,66455,71437,95824,49726,42362,46994,71598,109180,88874,92740,115040,61490,74647,56177,72876,77723,64430,82002,81497,94784,350298,252263,359492,126507,64849,87056,36337,47658
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8576012,8044829,7932844,9532456,10693567,9547056,12382715,12111049,10309590,12058582,14036327,15297449,17426290,16451286,24216989,24991307,16250864,15336086,15855671,17759961,16601962,20098796,26648569,25581126,51592160,16482296,20749619,17383501,20599141,15616247
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399906,2723813,3176460,3204818,2748720,2932554,3483800,3476492,3222200,4434018,4508388,4341964,4158655,4237092,5128824,4424070,4520858,5914458,7142571,6476424,4952199,5172303,7223498,7863924,7589490,6292810,6610118,5471535,3274325,2389848
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,290,303,597,523,689,1005,917,779,1793,914,1330,840,1010,1132,822,1113,623,375,1142,576,583,854,572,827,663,1701,701,614,925
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,6999,4492,8302,11092,10809,29769,14230,28098,12595,19734,20733,20121,8997,18188,27920,45135,31311,35180,61682,47712,51999,83046,59484,184080,95598,20190,86551,42341,35036
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,579,1322,3526,535,660,1824,1411,2276,13258,23186,4526,11956,19824,148104,101593,102040,79954,113006,204112,137061,102846,134023,224232,211172,175872,123256,175450,193642,221431
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1118,433,420,675,123,93,27,578,1849,3095,1901,2772,2750,3575,3873,2671,3675,3065,6820,6040,6127,8893,7324,9670,8904,2314,5815,1716,4426
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150581,116113,161207,236372,202671,207873,234009,245178,172112,264805,238026,229827,337719,347573,544296,666500,418467,437263,433592,385298,369259,510751,644581,712910,1838732,496558,640075,773223,871573,746639
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32217,19304,72090,79375,86268,88877,93562,83754,93157,145966,252040,212719,198760,242096,256257,234513,228726,223461,284437,286959,268667,245519,320303,424159,430983,315476,342878,283498,189129,141502
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,6,36,50,2,0,0,0,0,0,98,2,0,0,40,4,19,46
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Outras Mudanças de uso da terra","Uso agropecuário -- Uso agropecuário","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,12,9,159,9,0,0,0,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158326,165148,132058,156605,83170,114368,54010,84724,65497,96100,113416,77182,74739,83838,172051,217134,109082,181958,81948,105200,83418,106057,145596,392598,176529,70663,84444,87888,98509,662726
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,31999,20760,20867,53780,14431,27808,22903,19045,24300,22182,32429,20800,21866,21666,13054,9199,13509,12517,14773,11627,26542,43682,39960,46506,21910,15946,28999,43379,3579
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371161,1308046,1334100,1490698,1430322,1410995,1624819,1452488,1699071,1585220,1848548,1212310,991695,949388,1187883,1071999,1116017,1139447,1275744,1269978,1081297,1050762,1229035,1210525,996098,890708,889224,868147,621253,254262
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70495,71922,78859,91502,65541,71940,84135,86427,86170,64865,75892,90075,68523,95630,79474,58275,61364,56981,52310,48248,52909,47392,60994,59745,65444,49512,66432,52002,51214,12560
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956103,2057200,2420659,1781977,1543092,1536448,1102830,1309072,1303636,1175130,1429226,2418710,1034150,1273898,1160831,1087395,1928870,1200838,902671,1033986,671228,1294725,992949,1053528,885279,512345,1566474,468820,283702,6713
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262788,234781,336995,299141,522213,553474,287417,310535,442072,449778,434287,337513,326312,581633,395770,442478,551403,509438,573875,515273,520120,603305,540272,641963,515773,389340,444133,562968,657704,7262
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18612,3600,78230,31639,14551,34204,18132,31474,10562,18445,49893,19249,15967,9494,17148,13029,24595,17545,15073,19824,27371,51952,53675,84336,49447,13546,12273,11621,5779,30316
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,54,59,34,266,40,51,151,407,773,1538,447,754,-561,569,402,1076,1706,1268,1107,663,1918,1175,1147,731,936,701,2156,3657,297
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29363,20089,115641,145381,161324,158165,148751,80305,91716,125917,152312,116486,84678,123000,306945,128232,149810,138444,174408,198138,154865,167235,174362,143949,102651,80859,76519,101361,62677,44579
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,465,975,2478,1890,3895,4613,4446,14294,13728,17232,18500,15386,16226,18387,15961,16920,21419,20715,16964,27026,33339,23410,26589,24993,20784,15740,14012,11142,2975
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4465,2002,4091,13285,9858,10364,3376,9179,5611,35054,38316,66956,12507,10242,17208,16513,45408,25376,15625,24460,12726,9285,15969,23215,12838,14359,21585,15991,10751,80
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Regeneração","Uso agropecuário -- Vegetação não florestal secundária","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32256,52235,31152,8374,10662,6534,4876,3487,3287,11959,17249,17513,22950,31154,11804,12569,28977,15293,13412,17321,36849,33148,52440,32490,22896,16899,20093,35034,19871,165
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385762,492909,460573,730599,387820,100806,1167027,731496,430553,193786,776846,406187,345747,201667,333267,197994,253826,283965,338785,139050,272344,205745,194605,270413,88347,71981,220400,258815,298953,39961
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91882,50341,24802,84702,128974,22708,11380,24115,14644,15075,26500,39920,43011,34941,23035,18320,25965,7105,11163,17207,9893,5706,14325,24521,10823,12101,9113,6576,16633,10917
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684057,1303087,1058644,968211,1084318,1172268,979947,729704,675266,742002,1814025,2693595,1760040,3194813,1993196,1290747,872248,790069,1444274,1148147,810360,1137847,1735336,2225354,1050704,832556,764076,696999,1356541,178370
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93090,66781,44510,82160,96171,38994,113714,35703,59234,38214,29796,23816,36238,81943,29262,30258,22376,21872,22092,21505,28154,16664,14482,24547,10117,16739,19893,17125,31783,10054
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74357,60766,50963,52847,38003,25250,15137,27989,27644,20607,13403,16177,12393,23953,10605,13057,12094,13796,9926,21958,9076,10603,11311,11638,9680,9011,9595,1897,12752,8823
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,1177,344,1307,353,232,2222,1138,2623,1183,1483,824,1441,294,203,309,535,952,520,2274,1765,731,594,1042,594,594,487,694,37,22
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,3647,15461,19065,17087,17238,13259,12641,6896,62196,59895,36363,21442,24872,27691,48136,15361,33242,31720,23938,39398,42272,28646,29010,21604,26410,22837,35439,36103,4554
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,16,0,20,106,36,159,1214,654,1920,2346,9731,6401,5589,6343,2059,6212,1274,873,2558,3273,1019,530,6449,4135,1465,23985,180,551,373
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42784,66387,51679,50351,79582,80990,22519,57424,34978,51906,112183,162764,188157,220370,97448,97583,86661,108494,175761,138774,200741,183547,259678,697014,184618,164366,174121,236529,640692,61359
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,32,1056,3227,907,2576,14757,2082,1560,900,1351,810,1756,1231,1434,6168,1861,2195,4556,6320,1217,3216,1648,1111,1673,1280,4529,3207,7111,1737
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Área sem vegetação","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,2420,918,4100,375,559,410,1402,308,730,180,272,342,545,220,221,345,377,312,1091,145,197,317,281,94,112,84,32,193,682
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249931,2636136,338272,574093,2201212,1997558,405429,361692,176203,63606,4532,254,1486,8443,12350,7460,10972,12241,64960,25716,51787,92824,94605,342905,1214756,496549,2181146,553782,3154,361894
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,3,48,13,0,10,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61607,135657,20553,62902,108283,50741,37270,25777,20901,17782,10672,8837,10817,7619,13664,15824,23334,29638,43644,60940,90094,91597,109114,88414,59342,19474,33610,22530,1054,46673
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5397,13078,3307,16662,17615,9465,8783,7152,6690,26163,25719,23388,33777,35303,48020,77824,89746,69204,246005,137425,139995,45096,45448,63263,44445,19935,17326,18040,4436,18506
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,378,5,56,42,8,29,9,1,4,0,2,11,1,1,1,0,3,44,21,12,16,14,14,59,18,45,22,0,103
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,207,0,0,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,19655,217,0,689
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Vegetação não florestal primária -- Silvicultura","Emissão","CO2e (t) GTP-AR4","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2672,869,8147,9100,14107,5898,7230,32535,8560,8434,7108,5658,3939,4052,4618,5760,4830,7915,6884,5398,3574,2540,4672,4472,1553,5104,5847,99,11536
